UserID is: 1, Gender is: F,  Occupation id is: 10, Zip-code is: 48067, 
UserID is: 1671, Gender is: M,  Occupation id is: 0, Zip-code is: 98368, 
UserID is: 1672, Gender is: M,  Occupation id is: 17, Zip-code is: 93933, 
UserID is: 1673, Gender is: M,  Occupation id is: 10, Zip-code is: 98043-3621, 
UserID is: 1674, Gender is: M,  Occupation id is: 2, Zip-code is: 95816, 
UserID is: 1675, Gender is: F,  Occupation id is: 6, Zip-code is: 97116, 
UserID is: 1676, Gender is: M,  Occupation id is: 4, Zip-code is: 91301, 
UserID is: 1677, Gender is: M,  Occupation id is: 14, Zip-code is: 97123, 
UserID is: 1678, Gender is: F,  Occupation id is: 17, Zip-code is: 97070, 
UserID is: 1679, Gender is: M,  Occupation id is: 12, Zip-code is: 98052, 
UserID is: 1680, Gender is: M,  Occupation id is: 20, Zip-code is: 95380, 
UserID is: 1681, Gender is: M,  Occupation id is: 4, Zip-code is: 78705, 
UserID is: 1682, Gender is: M,  Occupation id is: 2, Zip-code is: 98102, 
UserID is: 1683, Gender is: F,  Occupation id is: 7, Zip-code is: 98109, 
UserID is: 1684, Gender is: M,  Occupation id is: 3, Zip-code is: 85226, 
UserID is: 1685, Gender is: M,  Occupation id is: 12, Zip-code is: 95833, 
UserID is: 1686, Gender is: M,  Occupation id is: 12, Zip-code is: 94062, 
UserID is: 1687, Gender is: M,  Occupation id is: 3, Zip-code is: 85013, 
UserID is: 1688, Gender is: F,  Occupation id is: 4, Zip-code is: 34243, 
UserID is: 1689, Gender is: M,  Occupation id is: 5, Zip-code is: 98465, 
UserID is: 1690, Gender is: M,  Occupation id is: 16, Zip-code is: 98029, 
UserID is: 1691, Gender is: F,  Occupation id is: 17, Zip-code is: 85301, 
UserID is: 1692, Gender is: M,  Occupation id is: 20, Zip-code is: 97333, 
UserID is: 1693, Gender is: M,  Occupation id is: 12, Zip-code is: 98684, 
UserID is: 1694, Gender is: M,  Occupation id is: 12, Zip-code is: 98116, 
UserID is: 1695, Gender is: M,  Occupation id is: 1, Zip-code is: 97206, 
UserID is: 1696, Gender is: M,  Occupation id is: 7, Zip-code is: 95765, 
UserID is: 1697, Gender is: F,  Occupation id is: 4, Zip-code is: 98052, 
UserID is: 1698, Gender is: M,  Occupation id is: 2, Zip-code is: 97214, 
UserID is: 1699, Gender is: F,  Occupation id is: 19, Zip-code is: 98102, 
UserID is: 1700, Gender is: M,  Occupation id is: 20, Zip-code is: 98119, 
UserID is: 1701, Gender is: F,  Occupation id is: 4, Zip-code is: 97233, 
UserID is: 1702, Gender is: M,  Occupation id is: 10, Zip-code is: 97303, 
UserID is: 1703, Gender is: M,  Occupation id is: 15, Zip-code is: 77047, 
UserID is: 1704, Gender is: M,  Occupation id is: 4, Zip-code is: 98926, 
UserID is: 1705, Gender is: F,  Occupation id is: 4, Zip-code is: 85033, 
UserID is: 1706, Gender is: M,  Occupation id is: 20, Zip-code is: 19134, 
UserID is: 1707, Gender is: M,  Occupation id is: 1, Zip-code is: 95070, 
UserID is: 1708, Gender is: M,  Occupation id is: 0, Zip-code is: 64106, 
UserID is: 1709, Gender is: M,  Occupation id is: 0, Zip-code is: 73147, 
UserID is: 1710, Gender is: M,  Occupation id is: 0, Zip-code is: 94530, 
UserID is: 1711, Gender is: F,  Occupation id is: 4, Zip-code is: 30134, 
UserID is: 1712, Gender is: M,  Occupation id is: 0, Zip-code is: 73003, 
UserID is: 1713, Gender is: M,  Occupation id is: 0, Zip-code is: 47421, 
UserID is: 1714, Gender is: M,  Occupation id is: 17, Zip-code is: 43212, 
UserID is: 1715, Gender is: M,  Occupation id is: 16, Zip-code is: 53406, 
UserID is: 1716, Gender is: M,  Occupation id is: 0, Zip-code is: 43229, 
UserID is: 1717, Gender is: F,  Occupation id is: 6, Zip-code is: 30307, 
UserID is: 1718, Gender is: M,  Occupation id is: 4, Zip-code is: 43235, 
UserID is: 1719, Gender is: M,  Occupation id is: 16, Zip-code is: 60523, 
UserID is: 1720, Gender is: M,  Occupation id is: 4, Zip-code is: 94720, 
UserID is: 1721, Gender is: M,  Occupation id is: 19, Zip-code is: 70043, 
UserID is: 1722, Gender is: M,  Occupation id is: 0, Zip-code is: 72058, 
UserID is: 1723, Gender is: M,  Occupation id is: 17, Zip-code is: 60103, 
UserID is: 1724, Gender is: M,  Occupation id is: 4, Zip-code is: 00961, 
UserID is: 1725, Gender is: M,  Occupation id is: 19, Zip-code is: 67218, 
UserID is: 1726, Gender is: M,  Occupation id is: 2, Zip-code is: 60160, 
UserID is: 1727, Gender is: M,  Occupation id is: 16, Zip-code is: 50317, 
UserID is: 1728, Gender is: M,  Occupation id is: 4, Zip-code is: 11710-1641, 
UserID is: 1729, Gender is: M,  Occupation id is: 7, Zip-code is: 53715, 
UserID is: 1730, Gender is: F,  Occupation id is: 4, Zip-code is: 60137, 
UserID is: 1731, Gender is: F,  Occupation id is: 0, Zip-code is: 91601, 
UserID is: 1732, Gender is: M,  Occupation id is: 4, Zip-code is: 13655, 
UserID is: 1733, Gender is: M,  Occupation id is: 14, Zip-code is: 43725, 
UserID is: 1734, Gender is: M,  Occupation id is: 17, Zip-code is: 94602, 
UserID is: 1735, Gender is: M,  Occupation id is: 20, Zip-code is: 30605, 
UserID is: 1736, Gender is: M,  Occupation id is: 8, Zip-code is: 00606, 
UserID is: 1737, Gender is: M,  Occupation id is: 20, Zip-code is: 46614, 
UserID is: 1738, Gender is: M,  Occupation id is: 16, Zip-code is: 30034, 
UserID is: 1739, Gender is: M,  Occupation id is: 16, Zip-code is: 77079, 
UserID is: 1740, Gender is: M,  Occupation id is: 1, Zip-code is: 96153, 
UserID is: 1741, Gender is: M,  Occupation id is: 7, Zip-code is: 91107, 
UserID is: 1742, Gender is: M,  Occupation id is: 15, Zip-code is: 08109, 
UserID is: 1743, Gender is: M,  Occupation id is: 17, Zip-code is: 77566, 
UserID is: 1744, Gender is: M,  Occupation id is: 12, Zip-code is: 50325, 
UserID is: 1745, Gender is: M,  Occupation id is: 0, Zip-code is: 94114, 
UserID is: 1746, Gender is: M,  Occupation id is: 4, Zip-code is: 33157, 
UserID is: 1747, Gender is: M,  Occupation id is: 0, Zip-code is: 90638, 
UserID is: 1748, Gender is: M,  Occupation id is: 1, Zip-code is: 04240, 
UserID is: 1749, Gender is: M,  Occupation id is: 2, Zip-code is: 10040, 
UserID is: 1750, Gender is: M,  Occupation id is: 5, Zip-code is: 10128, 
UserID is: 1751, Gender is: M,  Occupation id is: 20, Zip-code is: 77024, 
UserID is: 1752, Gender is: M,  Occupation id is: 3, Zip-code is: 96813, 
UserID is: 1753, Gender is: M,  Occupation id is: 6, Zip-code is: 90803, 
UserID is: 1754, Gender is: M,  Occupation id is: 19, Zip-code is: 27028, 
UserID is: 1755, Gender is: F,  Occupation id is: 4, Zip-code is: 77005, 
UserID is: 1756, Gender is: F,  Occupation id is: 1, Zip-code is: 75149, 
UserID is: 1757, Gender is: M,  Occupation id is: 4, Zip-code is: 75206, 
UserID is: 1758, Gender is: F,  Occupation id is: 0, Zip-code is: 33067-1400, 
UserID is: 1759, Gender is: M,  Occupation id is: 16, Zip-code is: 22112, 
UserID is: 1760, Gender is: F,  Occupation id is: 3, Zip-code is: 90016, 
UserID is: 1761, Gender is: M,  Occupation id is: 0, Zip-code is: 72058, 
UserID is: 1762, Gender is: M,  Occupation id is: 14, Zip-code is: 75230, 
UserID is: 1763, Gender is: M,  Occupation id is: 7, Zip-code is: 76248, 
UserID is: 1764, Gender is: M,  Occupation id is: 0, Zip-code is: 75149, 
UserID is: 1765, Gender is: M,  Occupation id is: 4, Zip-code is: 13655, 
UserID is: 1766, Gender is: F,  Occupation id is: 0, Zip-code is: 94566, 
UserID is: 1767, Gender is: M,  Occupation id is: 20, Zip-code is: 75205, 
UserID is: 1768, Gender is: M,  Occupation id is: 16, Zip-code is: 75067, 
UserID is: 1769, Gender is: M,  Occupation id is: 17, Zip-code is: 75240, 
UserID is: 1770, Gender is: M,  Occupation id is: 16, Zip-code is: 79605, 
UserID is: 1771, Gender is: M,  Occupation id is: 17, Zip-code is: 75044, 
UserID is: 1772, Gender is: M,  Occupation id is: 2, Zip-code is: 90680, 
UserID is: 1773, Gender is: M,  Occupation id is: 4, Zip-code is: 07030, 
UserID is: 1774, Gender is: M,  Occupation id is: 17, Zip-code is: 99003, 
UserID is: 1775, Gender is: M,  Occupation id is: 4, Zip-code is: 70115, 
UserID is: 1776, Gender is: M,  Occupation id is: 0, Zip-code is: 45801, 
UserID is: 1777, Gender is: M,  Occupation id is: 20, Zip-code is: 17022, 
UserID is: 1778, Gender is: M,  Occupation id is: 4, Zip-code is: 94704, 
UserID is: 1779, Gender is: M,  Occupation id is: 1, Zip-code is: 78133, 
UserID is: 1780, Gender is: M,  Occupation id is: 1, Zip-code is: 22181, 
UserID is: 1781, Gender is: F,  Occupation id is: 0, Zip-code is: 08009, 
UserID is: 1782, Gender is: M,  Occupation id is: 0, Zip-code is: 23454, 
UserID is: 1783, Gender is: M,  Occupation id is: 4, Zip-code is: 10027, 
UserID is: 1784, Gender is: M,  Occupation id is: 20, Zip-code is: 18104, 
UserID is: 1785, Gender is: M,  Occupation id is: 4, Zip-code is: 04901, 
UserID is: 1786, Gender is: M,  Occupation id is: 1, Zip-code is: 85721, 
UserID is: 1787, Gender is: M,  Occupation id is: 8, Zip-code is: 90210, 
UserID is: 1788, Gender is: M,  Occupation id is: 2, Zip-code is: 19104, 
UserID is: 1789, Gender is: M,  Occupation id is: 10, Zip-code is: 19116, 
UserID is: 1790, Gender is: M,  Occupation id is: 0, Zip-code is: 19152, 
UserID is: 1791, Gender is: M,  Occupation id is: 4, Zip-code is: 19146, 
UserID is: 1792, Gender is: F,  Occupation id is: 2, Zip-code is: 53523, 
UserID is: 1793, Gender is: M,  Occupation id is: 4, Zip-code is: 20008, 
UserID is: 1794, Gender is: M,  Occupation id is: 11, Zip-code is: 20878, 
UserID is: 1795, Gender is: M,  Occupation id is: 17, Zip-code is: 20724, 
UserID is: 1796, Gender is: M,  Occupation id is: 11, Zip-code is: 20852, 
UserID is: 1797, Gender is: M,  Occupation id is: 7, Zip-code is: 52003, 
UserID is: 1798, Gender is: M,  Occupation id is: 11, Zip-code is: 22204, 
UserID is: 1799, Gender is: M,  Occupation id is: 11, Zip-code is: 70118, 
UserID is: 1800, Gender is: M,  Occupation id is: 4, Zip-code is: 70118, 
UserID is: 1801, Gender is: F,  Occupation id is: 6, Zip-code is: 54729, 
UserID is: 1802, Gender is: M,  Occupation id is: 4, Zip-code is: 22903, 
UserID is: 1803, Gender is: M,  Occupation id is: 2, Zip-code is: 50021, 
UserID is: 1804, Gender is: M,  Occupation id is: 7, Zip-code is: 22314, 
UserID is: 1805, Gender is: M,  Occupation id is: 4, Zip-code is: 22401, 
UserID is: 1806, Gender is: M,  Occupation id is: 4, Zip-code is: 22032, 
UserID is: 1807, Gender is: M,  Occupation id is: 17, Zip-code is: 20742, 
UserID is: 1808, Gender is: F,  Occupation id is: 4, Zip-code is: 22031, 
UserID is: 1809, Gender is: F,  Occupation id is: 14, Zip-code is: 12189, 
UserID is: 1810, Gender is: M,  Occupation id is: 13, Zip-code is: 90210, 
UserID is: 1811, Gender is: M,  Occupation id is: 2, Zip-code is: 08825, 
UserID is: 1812, Gender is: F,  Occupation id is: 12, Zip-code is: 48103, 
UserID is: 1813, Gender is: F,  Occupation id is: 6, Zip-code is: 90035, 
UserID is: 1814, Gender is: M,  Occupation id is: 7, Zip-code is: 10014, 
UserID is: 1815, Gender is: M,  Occupation id is: 1, Zip-code is: 30707, 
UserID is: 1816, Gender is: F,  Occupation id is: 9, Zip-code is: 56007, 
UserID is: 1817, Gender is: M,  Occupation id is: 1, Zip-code is: 53706, 
UserID is: 1818, Gender is: M,  Occupation id is: 8, Zip-code is: 02254, 
UserID is: 1819, Gender is: F,  Occupation id is: 12, Zip-code is: 45249, 
UserID is: 1820, Gender is: M,  Occupation id is: 20, Zip-code is: 50265, 
UserID is: 1821, Gender is: M,  Occupation id is: 20, Zip-code is: 43315, 
UserID is: 1822, Gender is: F,  Occupation id is: 0, Zip-code is: 53713, 
UserID is: 1823, Gender is: F,  Occupation id is: 1, Zip-code is: 92801, 
UserID is: 1824, Gender is: F,  Occupation id is: 4, Zip-code is: 43560, 
UserID is: 1825, Gender is: M,  Occupation id is: 7, Zip-code is: 50310, 
UserID is: 1826, Gender is: M,  Occupation id is: 11, Zip-code is: 49265, 
UserID is: 1827, Gender is: F,  Occupation id is: 1, Zip-code is: 07721, 
UserID is: 1828, Gender is: M,  Occupation id is: 4, Zip-code is: 07030, 
UserID is: 1829, Gender is: M,  Occupation id is: 16, Zip-code is: 07302, 
UserID is: 1830, Gender is: M,  Occupation id is: 4, Zip-code is: 12180, 
UserID is: 1831, Gender is: M,  Occupation id is: 4, Zip-code is: 53190, 
UserID is: 1832, Gender is: F,  Occupation id is: 4, Zip-code is: 14433, 
UserID is: 1833, Gender is: M,  Occupation id is: 17, Zip-code is: 07030, 
UserID is: 1834, Gender is: M,  Occupation id is: 5, Zip-code is: 10990, 
UserID is: 1835, Gender is: M,  Occupation id is: 19, Zip-code is: 11501, 
UserID is: 1836, Gender is: M,  Occupation id is: 0, Zip-code is: 10016, 
UserID is: 1837, Gender is: M,  Occupation id is: 2, Zip-code is: 08817, 
UserID is: 1838, Gender is: M,  Occupation id is: 7, Zip-code is: 10011, 
UserID is: 1839, Gender is: M,  Occupation id is: 4, Zip-code is: 07940, 
UserID is: 1840, Gender is: M,  Occupation id is: 12, Zip-code is: 11217, 
UserID is: 1841, Gender is: M,  Occupation id is: 0, Zip-code is: 95037, 
UserID is: 1842, Gender is: M,  Occupation id is: 4, Zip-code is: 53190, 
UserID is: 1843, Gender is: M,  Occupation id is: 12, Zip-code is: 10014, 
UserID is: 1844, Gender is: F,  Occupation id is: 4, Zip-code is: 53711, 
UserID is: 1845, Gender is: M,  Occupation id is: 2, Zip-code is: 10002, 
UserID is: 1846, Gender is: M,  Occupation id is: 12, Zip-code is: 95051, 
UserID is: 1847, Gender is: M,  Occupation id is: 4, Zip-code is: 60047, 
UserID is: 1848, Gender is: M,  Occupation id is: 5, Zip-code is: 10011, 
UserID is: 1849, Gender is: M,  Occupation id is: 7, Zip-code is: 11747, 
UserID is: 1850, Gender is: M,  Occupation id is: 5, Zip-code is: 12582, 
UserID is: 1851, Gender is: M,  Occupation id is: 19, Zip-code is: 59602, 
UserID is: 1852, Gender is: M,  Occupation id is: 12, Zip-code is: 10036, 
UserID is: 1853, Gender is: M,  Occupation id is: 0, Zip-code is: 90803, 
UserID is: 1854, Gender is: M,  Occupation id is: 0, Zip-code is: 92346, 
UserID is: 1855, Gender is: M,  Occupation id is: 4, Zip-code is: 93004, 
UserID is: 1856, Gender is: M,  Occupation id is: 7, Zip-code is: 92065, 
UserID is: 1857, Gender is: M,  Occupation id is: 10, Zip-code is: 92106, 
UserID is: 1858, Gender is: F,  Occupation id is: 4, Zip-code is: 59715, 
UserID is: 1859, Gender is: F,  Occupation id is: 4, Zip-code is: 66049, 
UserID is: 1860, Gender is: M,  Occupation id is: 16, Zip-code is: 94591, 
UserID is: 1861, Gender is: M,  Occupation id is: 16, Zip-code is: 92129, 
UserID is: 1862, Gender is: M,  Occupation id is: 14, Zip-code is: 95129, 
UserID is: 1863, Gender is: M,  Occupation id is: 4, Zip-code is: 90048, 
UserID is: 1864, Gender is: M,  Occupation id is: 7, Zip-code is: 94306, 
UserID is: 1865, Gender is: F,  Occupation id is: 1, Zip-code is: 94606, 
UserID is: 1866, Gender is: M,  Occupation id is: 7, Zip-code is: 94043, 
UserID is: 1867, Gender is: M,  Occupation id is: 7, Zip-code is: 95008, 
UserID is: 1868, Gender is: M,  Occupation id is: 11, Zip-code is: 92346, 
UserID is: 1869, Gender is: M,  Occupation id is: 14, Zip-code is: 95148, 
UserID is: 1870, Gender is: M,  Occupation id is: 13, Zip-code is: 85248, 
UserID is: 1871, Gender is: F,  Occupation id is: 1, Zip-code is: 46774, 
UserID is: 1872, Gender is: M,  Occupation id is: 20, Zip-code is: 92106, 
UserID is: 1873, Gender is: M,  Occupation id is: 7, Zip-code is: 02127, 
UserID is: 1874, Gender is: M,  Occupation id is: 7, Zip-code is: 95076, 
UserID is: 1875, Gender is: M,  Occupation id is: 12, Zip-code is: 94107, 
UserID is: 1876, Gender is: M,  Occupation id is: 12, Zip-code is: 92024, 
UserID is: 1877, Gender is: F,  Occupation id is: 20, Zip-code is: 90069, 
UserID is: 1878, Gender is: M,  Occupation id is: 10, Zip-code is: 92846, 
UserID is: 1879, Gender is: M,  Occupation id is: 4, Zip-code is: 29732, 
UserID is: 1880, Gender is: M,  Occupation id is: 0, Zip-code is: 91006, 
UserID is: 1881, Gender is: M,  Occupation id is: 2, Zip-code is: 95008, 
UserID is: 1882, Gender is: M,  Occupation id is: 16, Zip-code is: 92352, 
UserID is: 1883, Gender is: F,  Occupation id is: 0, Zip-code is: 94521, 
UserID is: 1884, Gender is: M,  Occupation id is: 20, Zip-code is: 93108, 
UserID is: 1885, Gender is: M,  Occupation id is: 17, Zip-code is: 94611, 
UserID is: 1886, Gender is: M,  Occupation id is: 12, Zip-code is: 94086, 
UserID is: 1887, Gender is: M,  Occupation id is: 15, Zip-code is: 92119, 
UserID is: 1888, Gender is: M,  Occupation id is: 12, Zip-code is: 95124, 
UserID is: 1889, Gender is: M,  Occupation id is: 14, Zip-code is: 80023, 
UserID is: 1890, Gender is: M,  Occupation id is: 6, Zip-code is: 94702, 
UserID is: 1891, Gender is: M,  Occupation id is: 1, Zip-code is: 91335, 
UserID is: 1892, Gender is: M,  Occupation id is: 20, Zip-code is: 90066, 
UserID is: 1893, Gender is: F,  Occupation id is: 0, Zip-code is: 90024, 
UserID is: 1894, Gender is: F,  Occupation id is: 7, Zip-code is: 94602, 
UserID is: 1895, Gender is: M,  Occupation id is: 14, Zip-code is: 89119, 
UserID is: 1896, Gender is: M,  Occupation id is: 13, Zip-code is: 92115, 
UserID is: 1897, Gender is: F,  Occupation id is: 2, Zip-code is: 94530, 
UserID is: 1898, Gender is: M,  Occupation id is: 12, Zip-code is: 91101, 
UserID is: 1899, Gender is: F,  Occupation id is: 6, Zip-code is: 02135, 
UserID is: 1900, Gender is: M,  Occupation id is: 12, Zip-code is: 94109, 
UserID is: 1901, Gender is: M,  Occupation id is: 7, Zip-code is: 94024, 
UserID is: 1902, Gender is: M,  Occupation id is: 19, Zip-code is: 93536, 
UserID is: 1903, Gender is: M,  Occupation id is: 0, Zip-code is: 90401, 
UserID is: 1904, Gender is: M,  Occupation id is: 1, Zip-code is: 30115, 
UserID is: 1905, Gender is: F,  Occupation id is: 20, Zip-code is: 94118, 
UserID is: 1906, Gender is: F,  Occupation id is: 5, Zip-code is: 91311, 
UserID is: 1907, Gender is: M,  Occupation id is: 17, Zip-code is: 94804, 
UserID is: 1908, Gender is: M,  Occupation id is: 13, Zip-code is: 95129, 
UserID is: 1909, Gender is: M,  Occupation id is: 4, Zip-code is: 89146, 
UserID is: 1910, Gender is: M,  Occupation id is: 10, Zip-code is: 94707, 
UserID is: 1911, Gender is: F,  Occupation id is: 4, Zip-code is: 92805, 
UserID is: 1912, Gender is: M,  Occupation id is: 4, Zip-code is: 91325, 
UserID is: 1913, Gender is: M,  Occupation id is: 17, Zip-code is: 95126, 
UserID is: 1914, Gender is: F,  Occupation id is: 14, Zip-code is: 95051, 
UserID is: 1915, Gender is: M,  Occupation id is: 13, Zip-code is: 01938, 
UserID is: 1916, Gender is: M,  Occupation id is: 7, Zip-code is: 90405, 
UserID is: 1917, Gender is: M,  Occupation id is: 10, Zip-code is: 92704, 
UserID is: 1918, Gender is: F,  Occupation id is: 6, Zip-code is: 95209, 
UserID is: 1919, Gender is: M,  Occupation id is: 0, Zip-code is: 94525, 
UserID is: 1920, Gender is: F,  Occupation id is: 7, Zip-code is: 80122, 
UserID is: 1921, Gender is: M,  Occupation id is: 12, Zip-code is: 92780, 
UserID is: 1922, Gender is: F,  Occupation id is: 7, Zip-code is: 94303, 
UserID is: 1923, Gender is: M,  Occupation id is: 7, Zip-code is: 90026, 
UserID is: 1924, Gender is: F,  Occupation id is: 6, Zip-code is: 90630, 
UserID is: 1925, Gender is: M,  Occupation id is: 7, Zip-code is: 92886, 
UserID is: 1926, Gender is: F,  Occupation id is: 0, Zip-code is: 95404, 
UserID is: 1927, Gender is: M,  Occupation id is: 7, Zip-code is: 94806, 
